Wavelenght		Intensity
336.5182189941		-3.8461538461538463
336.97517592310		-1.1627906976744187
337.4321654718		-2.5316455696202533
337.8891876465		-1.1494252873563218
338.3462424533		-5.617977528089887
338.8033298985		-1.0752688172043012
339.2604499882		-1.098901098901099
339.71760272858		0.9708737864077669
340.17478812580		1.0204081632653061
340.63200618606		-4.901960784313726
341.0892569155		-0.9615384615384616
341.54654032047		-2.912621359223301
342.003856406		-3.8461538461538463
342.46120518124		-0.9259259259259258
342.9185866494		-2.7522935779816518
343.3760008178		-1.8867924528301887
343.83344769252		-2.727272727272727
344.2909272797		-0.9523809523809524
344.74843958557		0.0
345.20598461630		-0.9090909090909091
345.66356237808		-2.631578947368421
346.1211728770		-2.564102564102564
346.5788161194		-2.479338842975207
347.03649211148		-1.6666666666666667
347.49420085		-4.918032786885246
347.9519423689		-3.3333333333333335
348.4097166468		1.639344262295082
348.8675236989		-1.6666666666666667
349.32536353164		-2.3622047244094486
349.783236150		-3.8461538461538463
350.2411415631		0.0
350.6990797744		-2.097902097902098
351.15705079089		-2.7777777777777777
351.6150546187		-1.3793103448275863
352.07309126420		-2.857142857142857
352.5311607334		-1.3888888888888888
352.98926303259		0.0
353.4473981678		0.641025641025641
353.90556614550		0.0
354.3637669716		-1.6574585635359116
354.8220006523		-0.5617977528089888
355.2802671940		-1.098901098901099
355.73856660267		-0.5555555555555556
356.1968988845		-1.1299435028248588
356.6552640458		-1.8292682926829267
357.11366209		-1.257861635220126
357.5720930313		-1.3071895424836601
358.0305568679		-2.857142857142857
358.4890536086		0.0
358.94758325964		-1.282051282051282
359.4061458271		0.6172839506172839
359.8647413173		-1.1560693641618496
360.3233697363		-2.1164021164021163
360.78203109039		1.6129032258064515
361.2407253856		-1.6129032258064515
361.69945262833		0.0
362.1582128245		-1.5706806282722512
362.61700598059		-2.4271844660194173
363.075832102		-0.4694835680751174
363.5346911966		0.4629629629629629
363.9935832689		-0.4405286343612335
364.4525083258		0.0
364.9114663733		-0.8658008658008658
365.37045741775		0.0
365.8294814651		0.0
366.28853852177		-0.7936507936507936
366.74762859379		-0.7633587786259541
367.2067516873		-1.5037593984962405
367.66590780871		-0.38167938931297707
368.1250969639		-0.3787878787878788
368.5843191593		-0.3703703703703704
369.04357440109		-1.4705882352941175
369.50286269528		0.0
369.9621840481		-0.6622516556291391
370.42153846581		0.0
370.880925954		0.0
371.3403465204		-0.32786885245901637
371.79980016977		-0.6535947712418301
372.2592869086		0.0
372.7188067433		0.3436426116838488
373.17835967987		-1.098901098901099
