Wavelenght		Intensity
336.5182189941		17.94871794871795
336.97517592310		20.930232558139537
337.4321654718		17.72151898734177
337.8891876465		17.24137931034483
338.3462424533		15.730337078651685
338.8033298985		15.053763440860216
339.2604499882		9.89010989010989
339.71760272858		15.53398058252427
340.17478812580		9.183673469387756
340.63200618606		10.784313725490197
341.0892569155		13.461538461538462
341.54654032047		11.650485436893204
342.003856406		12.5
342.46120518124		13.88888888888889
342.9185866494		11.926605504587156
343.3760008178		8.49056603773585
343.83344769252		13.636363636363635
344.2909272797		11.428571428571429
344.74843958557		12.037037037037036
345.20598461630		15.454545454545453
345.66356237808		11.403508771929824
346.1211728770		11.11111111111111
346.5788161194		13.223140495867769
347.03649211148		11.666666666666666
347.49420085		13.934426229508196
347.9519423689		11.666666666666666
348.4097166468		9.836065573770492
348.8675236989		11.666666666666666
349.32536353164		10.236220472440944
349.783236150		9.230769230769232
350.2411415631		10.44776119402985
350.6990797744		11.188811188811188
351.15705079089		10.416666666666668
351.6150546187		9.655172413793103
352.07309126420		7.857142857142857
352.5311607334		9.722222222222223
352.98926303259		9.523809523809524
353.4473981678		8.333333333333332
353.90556614550		6.790123456790123
354.3637669716		10.497237569060774
354.8220006523		7.865168539325842
355.2802671940		9.340659340659341
355.73856660267		8.333333333333332
356.1968988845		9.03954802259887
356.6552640458		6.097560975609756
357.11366209		10.062893081761008
357.5720930313		8.49673202614379
358.0305568679		6.428571428571428
358.4890536086		8.904109589041095
358.94758325964		9.615384615384617
359.4061458271		9.876543209876543
359.8647413173		8.670520231213873
360.3233697363		8.465608465608465
360.78203109039		8.064516129032258
361.2407253856		8.064516129032258
361.69945262833		7.936507936507936
362.1582128245		5.2356020942408374
362.61700598059		7.281553398058252
363.075832102		6.103286384976526
363.5346911966		6.018518518518518
363.9935832689		6.167400881057269
364.4525083258		5.726872246696035
364.9114663733		6.493506493506493
365.37045741775		7.723577235772358
365.8294814651		7.480314960629922
366.28853852177		3.968253968253968
366.74762859379		5.343511450381679
367.2067516873		4.135338345864661
367.66590780871		4.961832061068702
368.1250969639		5.681818181818182
368.5843191593		6.296296296296296
369.04357440109		4.779411764705882
369.50286269528		3.508771929824561
369.9621840481		4.966887417218543
370.42153846581		4.901960784313726
370.880925954		6.6006600660066
371.3403465204		5.245901639344262
371.79980016977		6.209150326797386
372.2592869086		6.354515050167224
372.7188067433		5.498281786941581
373.17835967987		5.4945054945054945
373.63794572456		5.681818181818182
374.09756488355		4.247104247104247
374.5572171630		6.177606177606178
375.0169025691		5.992509363295881
375.476621108		5.985915492957746
375.9363727860		5.629139072847682
376.39615760928		5.329153605015674
376.85597558386		-2.631578947368421
377.31582671601		5.352112676056338
377.7757110119		5.526315789473684
378.23562847		5.0
378.6955791196		4.271356783919598
379.15556294391		5.194805194805195
379.6155799566		4.285714285714286
380.07563016398		4.117647058823529
380.53571357218		5.142857142857142
380.9958301874		3.0985915492957745
381.45598001583		4.273504273504273
381.9161630636		5.604719764011799
382.37637933700		4.966887417218543
382.8366288421		3.272727272727273
383.2969115851		6.488549618320611
383.75722757231		6.488549618320611
384.2175768097		6.4981949458483745
384.6779593036		4.304635761589404
385.13837506022		5.263157894736842
385.59882408562		5.3977272727272725
386.0593063860		5.58659217877095
386.51982196765		4.871060171919771
386.9803708366		3.977272727272727
387.440952999		5.413105413105413
387.9015684614		4.0
388.3622172297		2.6865671641791042
388.82289931003		5.934718100890208
389.2836147086		5.524861878453039
389.74436343172		4.699738903394255
390.2051454854		5.0
390.6659608760		5.502392344497608
391.1268096095		4.794520547945205
391.58769169233		4.063205417607223
392.0486071304		5.617977528089887
392.50955593017		4.556354916067146
392.97053809760		5.913978494623656
393.4315536389		5.7324840764331215
393.8926025604		5.208333333333334
394.3536848681		4.416403785488959
394.8148005683		5.527638190954774
395.2759496672		4.477611940298507
395.7371321708		3.7549407114624502
396.1983480855		5.038759689922481
396.6595974174		3.803131991051454
397.12088017269		5.115089514066496
397.5821963574		5.026455026455026
398.04354597802		5.286343612334802
398.50492904047		4.485981308411215
398.9663455510		4.53074433656958
399.42779551585		4.134762633996937
399.88927894114		4.392386530014641
400.35079583308		3.890489913544669
400.81234619783		4.366197183098591
401.27393004159		4.219409282700422
401.73554737054		4.527296937416778
402.19719819086		3.5386631716906947
402.6588825087		4.767879548306149
403.1206003303		4.539722572509458
403.5823516618		4.150943396226415
404.0441365094		4.074074074074074
404.5059548793		4.545454545454546
404.96780677766		4.242424242424243
405.4296922106		4.945717732207479
405.8916111844		4.502369668246446
406.3535637052		4.600484261501211
406.81554977921		4.506699147381242
407.2775694125		4.791154791154791
407.7396226114		5.168269230769231
408.201709382		4.750304506699147
408.6638297306		4.57280385078219
409.1259836632		4.55607476635514
409.58817118611		4.9826187717265356
410.0503923054		4.425837320574163
410.5126470274		4.10783055198973
410.97493535824		4.015544041450777
411.43725730404		4.791154791154791
411.89961287101		5.092592592592593
412.36200206535		5.10783200908059
412.82442489323		5.044843049327354
413.28688136083		4.367301231802911
413.74937147435		5.016722408026756
414.2118952399		5.136612021857923
414.67445266381		4.403866809881848
415.1370437521		5.36842105263158
415.5996685110		4.38871473354232
416.0623269468		5.193482688391039
416.52501906559		5.3731343283582085
416.9877448735		4.878048780487805
417.45050437681		5.0395256916996045
417.91329758164		5.31062124248497
418.376124494		5.785123966942149
418.83898512064		5.318039624608968
419.30187946718		5.201698513800425
419.76480753998		4.715969989281887
420.22776934522		5.2344601962922575
420.6907648891		5.139664804469274
421.153794177		5.0675675675675675
421.6168572174		5.695509309967141
422.0799540143		5.543478260869565
422.5430845745		5.752212389380531
423.006248904		5.365296803652968
423.46944700970		4.21179302045728
423.9326788970		5.433526011560693
424.39594457249		5.383734249713632
424.8592440421		5.701754385964912
425.3225773123		5.895196506550218
425.78594438909		5.3669222343921135
426.2493452786		5.448717948717949
426.7127799872		5.207226354941551
427.1762485209		5.456453305351522
427.6397508860		5.473684210526316
428.10328708863		4.685835995740149
428.5668571349		5.284974093264249
429.03046103117		5.572755417956656
429.49409878346		5.402542372881356
429.9577703980		5.679287305122494
430.4214758810		5.454545454545454
430.8852152386		5.7441253263707575
431.34898847703		6.0728744939271255
431.812795602		5.324675324675324
432.2766366209		6.00907029478458
432.7405115389		5.514316012725344
433.2044203623		5.502645502645502
433.6683630974		6.308169596690797
434.132339750		5.813953488372093
434.59635032765		5.543478260869565
435.06039483502		5.488474204171241
435.5244732788		5.11727078891258
435.98858566524		5.583756345177665
436.45273200046		6.110572259941804
436.91691229		5.566037735849057
437.3811265420		5.596330275229358
437.84537476074		6.032906764168191
438.30965695297		6.082949308755761
438.7739731249		5.760151085930123
439.23832328273		5.4337464251668255
439.70270743263		5.064456721915286
440.16712558077		5.52200172562554
440.6315777333		5.778894472361809
441.096063896		5.761316872427984
441.5605840765		5.604483586869495
442.02513827950		5.663304887509697
442.4897265116		5.664652567975831
442.95434877909		5.484598046581517
443.4190050880		5.526512322628827
443.88369544476		5.716406829992576
444.3484198553		5.593348450491307
444.813178325		5.307050796057619
445.27797086286		5.793829947328819
445.74279747217		5.491990846681922
446.2076581600		5.555555555555555
446.6725529328		5.877616747181964
447.1374817965		5.612648221343874
447.6024447573		5.9405940594059405
448.06744182153		5.782060785767236
448.53247299523		5.739514348785872
448.9975382846		5.6712132089016505
449.46263769590		5.5515501081470795
449.92777123		5.688202247191011
450.39293890883		5.597788527988943
450.858140722		6.141522029372497
451.32337668346		5.714285714285714
451.78864679686		5.815423514538559
452.25395106924		5.760801502817784
452.7192895067		5.692599620493358
453.1846621156		5.681084570690769
453.6500689020		5.742574257425743
454.115509872		5.826558265582656
454.580985032		5.401844532279315
455.0464943880		6.019417475728155
455.5120379462		5.51543007222587
455.9776157129		5.8707124010554095
456.44322769421		5.8668424522083065
456.9088738962		5.7179987004548405
457.37455432529		5.932203389830509
457.84026898746		5.211081794195251
458.3060178889		6.006600660066007
458.77180103596		5.731625084288605
459.23761843467		5.997210599721059
459.70347009124		5.79608938547486
460.16935601187		5.935754189944134
460.63527620274		6.036931818181818
461.10123067003		6.503496503496503
461.56721941991		5.539971949509116
462.03324245858		5.785123966942149
462.4992997922		6.0109289617486334
462.96539142698		5.9339177343223195
463.4315173690		5.659121171770972
463.89767762469		5.823957643944408
464.3638721999		5.718085106382978
464.83010110115		5.800922874093606
465.29636433437		5.585464333781965
465.76266190582		5.805609915198956
466.2289938216		5.969191270860077
466.6953600881		5.867665418227216
467.1617607113		5.8240396530359355
467.6281956975		5.742211362248015
468.0946650529		5.683192261185006
468.5611687835		5.670407560543414
469.02770689575		5.814622913068509
469.49427939559		5.686387133831131
469.96088628931		5.965909090909091
470.4275275830		5.844907407407407
470.8942032830		5.669199298655757
471.3609133954		6.062389640965274
471.82765792647		5.945303210463734
472.29443688224		5.774896876841485
472.7612502689		5.916140149339459
473.2280980928		5.743825387708214
473.69498036002		5.878962536023055
474.1618970767		5.976331360946745
474.6288482490		5.861244019138756
475.0958338832		5.829863176680547
475.5628539855		5.971014492753623
476.02990856207		5.641330166270784
476.49699761897		5.702280912364946
476.9641211624		5.917874396135265
477.43127919873		5.917874396135265
477.89847173395		5.771567436208992
478.36569877430		5.855072463768115
478.83296032597		5.698005698005698
479.3002563951		5.909351692484223
479.7675869879		5.955757231990924
