Wavelenght		Intensity
336.5182189941		11.538461538461538
336.97517592310		16.27906976744186
337.4321654718		8.860759493670885
337.8891876465		9.195402298850574
338.3462424533		8.98876404494382
338.8033298985		11.827956989247312
339.2604499882		5.4945054945054945
339.71760272858		9.70873786407767
340.17478812580		5.1020408163265305
340.63200618606		5.88235294117647
341.0892569155		9.615384615384617
341.54654032047		10.679611650485436
342.003856406		8.653846153846153
342.46120518124		7.4074074074074066
342.9185866494		6.422018348623854
343.3760008178		4.716981132075472
343.83344769252		9.090909090909092
344.2909272797		5.714285714285714
344.74843958557		9.25925925925926
345.20598461630		11.818181818181818
345.66356237808		8.771929824561402
346.1211728770		8.547008547008547
346.5788161194		9.917355371900827
347.03649211148		6.666666666666667
347.49420085		9.01639344262295
347.9519423689		9.166666666666666
348.4097166468		6.557377049180328
348.8675236989		7.5
349.32536353164		8.661417322834646
349.783236150		6.923076923076923
350.2411415631		8.208955223880597
350.6990797744		6.993006993006993
351.15705079089		7.638888888888889
351.6150546187		6.896551724137931
352.07309126420		7.142857142857142
352.5311607334		6.944444444444445
352.98926303259		7.482993197278912
353.4473981678		5.769230769230769
353.90556614550		5.555555555555555
354.3637669716		9.392265193370166
354.8220006523		7.303370786516854
355.2802671940		6.593406593406594
355.73856660267		8.333333333333332
356.1968988845		8.47457627118644
356.6552640458		5.487804878048781
357.11366209		8.176100628930817
357.5720930313		6.535947712418301
358.0305568679		4.285714285714286
358.4890536086		6.164383561643835
358.94758325964		8.333333333333332
359.4061458271		6.790123456790123
359.8647413173		6.358381502890173
360.3233697363		6.878306878306878
360.78203109039		6.989247311827956
361.2407253856		5.913978494623656
361.69945262833		6.878306878306878
362.1582128245		4.18848167539267
362.61700598059		5.339805825242718
363.075832102		5.633802816901409
363.5346911966		4.62962962962963
363.9935832689		5.286343612334802
364.4525083258		4.845814977973569
364.9114663733		6.0606060606060606
365.37045741775		7.723577235772358
365.8294814651		5.118110236220472
366.28853852177		3.968253968253968
366.74762859379		4.961832061068702
367.2067516873		4.135338345864661
367.66590780871		4.580152671755725
368.1250969639		4.545454545454546
368.5843191593		5.185185185185185
369.04357440109		3.308823529411765
369.50286269528		3.8596491228070176
369.9621840481		4.304635761589404
370.42153846581		4.57516339869281
370.880925954		5.9405940594059405
371.3403465204		5.245901639344262
371.79980016977		5.88235294117647
372.2592869086		5.351170568561873
372.7188067433		5.154639175257731
373.17835967987		5.4945054945054945
373.63794572456		5.681818181818182
374.09756488355		4.633204633204633
374.5572171630		5.405405405405405
375.0169025691		4.49438202247191
375.476621108		5.985915492957746
375.9363727860		5.298013245033113
376.39615760928		5.329153605015674
376.85597558386		-3.618421052631579
377.31582671601		5.352112676056338
377.7757110119		4.473684210526316
378.23562847		4.75
378.6955791196		4.271356783919598
379.15556294391		5.714285714285714
379.6155799566		4.0
380.07563016398		3.5294117647058822
380.53571357218		4.571428571428571
380.9958301874		2.2535211267605635
381.45598001583		3.7037037037037033
381.9161630636		5.604719764011799
382.37637933700		5.629139072847682
382.8366288421		3.272727272727273
